GS,3PA,MP,3P,FG,BLK,2P,3PAr,2PA,PTS,ORB,G,FGA,PF,DRB,seasons,height,weight,Position__C,Position__C-PF,Position__C-SF,Position__PF,Position__PF-C,Position__PF-SF,Position__PG,Position__PG-SG,Position__SF,Position__SF-PF,Position__SF-SG,Position__SG,Position__SG-PG,Position__SG-SF,Salary
0.0,0.011421319796954314,0.04081632653061224,0.006172839506172839,0.0279126213592233,0.0,0.028767123287671233,0.20319148936170212,0.02887323943661972,0.023464998044583494,0.011594202898550725,0.21951219512195122,0.0257864878803507,0.06824925816023739,0.009791921664626682,4,196.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2773540.0
0.0,0.03299492385786802,0.0586734693877551,0.027777777777777776,0.021844660194174755,0.004672897196261682,0.012328767123287671,0.5617021276595745,0.016197183098591552,0.017989831834180677,0.028985507246376812,0.14634146341463414,0.02527075812274368,0.09792284866468844,0.022031823745410035,4,206.0,104.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2080555.0
0.25609756097560976,0.16243654822335024,0.46364795918367346,0.1450617283950617,0.2257281553398058,0.03271028037383177,0.19041095890410958,0.3180851063829787,0.21126760563380284,0.21235823230348064,0.07536231884057971,0.926829268292683,0.22073233625580196,0.32344213649851633,0.0905752753977968,8,168.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2880769.0
0.7439024390243902,0.0,0.5733418367346939,0.0,0.10558252427184465,0.5700934579439252,0.11917808219178082,0.00425531914893617,0.14929577464788732,0.07704341024638248,0.6782608695652174,0.7804878048780488,0.10933470861268696,0.6706231454005935,0.3512851897184822,2,206.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2480662.0
0.012195121951219513,0.0,0.09470663265306122,0.0,0.038834951456310676,0.0514018691588785,0.043835616438356165,0.013829787234042552,0.04929577464788733,0.03167774736018772,0.06376811594202898,0.4024390243902439,0.036101083032490974,0.1483679525222552,0.03549571603427172,1,211.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,420912.0
0.0975609756097561,0.21319796954314718,0.5353954081632653,0.18518518518518517,0.2924757281553398,0.0514018691588785,0.24794520547945206,0.34042553191489366,0.2507042253521127,0.23269456394211965,0.057971014492753624,0.9878048780487805,0.2702423929860753,0.5281899109792285,0.09179926560587515,6,188.0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3841025.0
0.024390243902439025,0.005076142131979695,0.05516581632653061,0.0030864197530864196,0.029126213592233007,0.009345794392523364,0.031506849315068496,0.11702127659574468,0.027464788732394368,0.02229174814235432,0.043478260869565216,0.4146341463414634,0.0221763795771016,0.0741839762611276,0.022031823745410035,1,206.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,400107.0
0.0,0.013959390862944161,0.014349489795918366,0.009259259259259259,0.009708737864077669,0.0,0.00684931506849315,0.5787234042553192,0.006338028169014085,0.008212749315604223,0.0,0.14634146341463414,0.010314595152140279,0.03560830860534125,0.007343941248470012,2,198.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,496132.0
0.024390243902439025,0.14720812182741116,0.20631377551020405,0.1450617283950617,0.10315533980582524,0.009345794392523364,0.052054794520547946,0.5723404255319149,0.06971830985915493,0.09816190848650762,0.02318840579710145,0.5731707317073171,0.11088189788550801,0.27299703264094954,0.05140758873929008,5,188.0,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400107.0
0.03658536585365854,0.14593908629441624,0.2965561224489796,0.11728395061728394,0.1407766990291262,0.04672897196261682,0.10684931506849316,0.44893617021276594,0.11056338028169015,0.1161517403206883,0.08695652173913043,0.7073170731707317,0.1402784940691078,0.31454005934718104,0.0795593635250918,8,201.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,800214.0
0.024390243902439025,0.07233502538071065,0.34566326530612246,0.043209876543209874,0.11043689320388349,0.0794392523364486,0.10547945205479452,0.24893617021276593,0.13239436619718312,0.10754790770434101,0.10144927536231885,0.8536585365853658,0.12635379061371843,0.39169139465875374,0.1285189718482252,4,198.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,960256.0
0.0,0.0012690355329949238,0.02519132653061224,0.0030864197530864196,0.023058252427184463,0.004672897196261682,0.024657534246575342,0.06382978723404255,0.021126760563380285,0.020336331638639026,0.005797101449275362,0.18292682926829268,0.015987622485817435,0.02967359050445104,0.008567931456548347,1,190.0,92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,360096.0
0.0,0.0012690355329949238,0.016581632653061222,0.0,0.00849514563106796,0.004672897196261682,0.009589041095890411,0.13191489361702127,0.009154929577464789,0.005475166210402815,0.014492753623188406,0.12195121951219513,0.007220216606498195,0.02373887240356083,0.008567931456548347,4,206.0,92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360096.0
0.0,0.0,0.012755102040816327,0.0,0.006067961165048543,0.004672897196261682,0.00684931506849315,0.06595744680851064,0.009859154929577464,0.0035197497066875244,0.011594202898550725,0.15853658536585366,0.007220216606498195,0.032640949554896145,0.008567931456548347,1,216.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,320085.0
0.5365853658536586,0.15101522842639592,0.6543367346938775,0.10493827160493827,0.3495145631067961,0.2757009345794392,0.34794520547945207,0.1925531914893617,0.3795774647887324,0.28979272585060617,0.1391304347826087,0.9146341463414634,0.33935018050541516,0.6824925816023739,0.24235006119951039,8,201.0,86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3320886.0
0.5,0.0025380710659898475,0.5121173469387755,0.0030864197530864196,0.2402912621359223,0.24299065420560745,0.26986301369863014,0.007446808510638298,0.26971830985915496,0.17637856863511928,0.3681159420289855,0.8780487804878049,0.19855595667870038,0.5667655786350149,0.21419828641370867,2,211.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,560149.0
0.0,0.01015228426395939,0.16198979591836732,0.0,0.09344660194174756,0.04205607476635514,0.10547945205479452,0.0574468085106383,0.1091549295774648,0.0664841611263199,0.07246376811594203,0.6341463414634146,0.08406395048994328,0.2195845697329377,0.0795593635250918,4,201.0,97.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576154.0
0.012195121951219513,0.08121827411167512,0.08450255102040816,0.08333333333333333,0.047330097087378634,0.03271028037383177,0.016438356164383564,0.7191489361702128,0.021126760563380285,0.04145482987876418,0.014492753623188406,0.3780487804878049,0.04847859721505931,0.10089020771513353,0.03427172582619339,8,211.0,104.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,776207.0
0.04878048780487805,0.03807106598984772,0.34119897959183676,0.037037037037037035,0.1553398058252427,0.04672897196261682,0.1589041095890411,0.12021276595744682,0.16901408450704225,0.12006257332811889,0.11594202898550725,0.8902439024390244,0.13924703455389378,0.33234421364985167,0.10159118727050183,3,198.0,86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,592158.0
0.8658536585365854,0.0025380710659898475,0.6020408163265306,0.0,0.3567961165048543,0.397196261682243,0.40273972602739727,0.00425531914893617,0.4126760563380282,0.28431755964020333,0.40869565217391307,1.0,0.30324909747292417,0.6646884272997033,0.48714810281517745,3,213.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6361697.0
0.0,0.0025380710659898475,0.08545918367346937,0.0030864197530864196,0.038834951456310676,0.03271028037383177,0.04246575342465753,0.04893617021276595,0.04225352112676057,0.033242080563159956,0.08985507246376812,0.2926829268292683,0.03197524497163486,0.17507418397626112,0.06487148102815177,4,196.0,113.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1280342.0
0.04878048780487805,0.16243654822335024,0.2895408163265306,0.14814814814814814,0.16262135922330095,0.0514018691588785,0.1178082191780822,0.42340425531914894,0.1359154929577465,0.13687915526007038,0.057971014492753624,0.524390243902439,0.1655492521918515,0.26706231454005935,0.08812729498164014,3,206.0,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800214.0
0.18292682926829268,0.0012690355329949238,0.25924744897959184,0.0,0.10072815533980582,0.21962616822429906,0.1136986301369863,0.008510638297872342,0.15563380281690142,0.07938991005084083,0.2,0.6585365853658537,0.1144920061887571,0.2255192878338279,0.1603427172582619,3,211.0,102.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,640171.0
0.17073170731707318,0.01015228426395939,0.23309948979591835,0.006172839506172839,0.11529126213592232,0.02803738317757009,0.1273972602739726,0.04574468085106383,0.1359154929577465,0.09385999217833398,0.12173913043478261,0.4634146341463415,0.1036616812790098,0.23442136498516322,0.06976744186046512,2,190.0,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360096.0
0.0,0.007614213197969542,0.05771683673469387,0.006172839506172839,0.03519417475728155,0.014018691588785045,0.036986301369863014,0.12340425531914892,0.036619718309859155,0.02894016425498631,0.043478260869565216,0.18292682926829268,0.02991232594120681,0.06231454005934718,0.017135862913096694,1,196.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,320085.0
0.012195121951219513,0.04187817258883249,0.274234693877551,0.015432098765432098,0.13349514563106796,0.06074766355140186,0.14383561643835616,0.14042553191489363,0.15492957746478875,0.1087211576065702,0.1246376811594203,0.7439024390243902,0.13047962867457452,0.2255192878338279,0.08200734394124846,1,188.0,79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480128.0
0.0,0.0,0.0038265306122448974,0.0,0.003640776699029126,0.0,0.004109589041095891,0.09574468085106383,0.006338028169014085,0.002346499804458349,0.002898550724637681,0.060975609756097573,0.0046415678184631255,0.011869436201780416,0.0012239902080783353,1,185.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320085.0
0.8048780487804879,0.14213197969543145,0.6128826530612245,0.13580246913580246,0.30339805825242716,0.1542056074766355,0.2821917808219178,0.20425531914893616,0.3316901408450704,0.24755572937035586,0.2956521739130435,0.9634146341463414,0.3006704486848891,0.4836795252225519,0.22399020807833536,1,203.0,97.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,360096.0
0.012195121951219513,0.08883248730964466,0.2576530612244898,0.06790123456790123,0.10558252427184465,0.06542056074766354,0.08904109589041095,0.3617021276595745,0.09577464788732395,0.09034024247164646,0.11884057971014493,0.8292682926829269,0.10624033006704488,0.41246290801186947,0.10281517747858016,2,201.0,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,580955.0
0.4268292682926829,0.01015228426395939,0.40816326530612246,0.009259259259259259,0.10194174757281553,0.205607476635514,0.11095890410958904,0.05319148936170212,0.11619718309859156,0.07899882675009777,0.1826086956521739,0.8048780487804879,0.08922124806601342,0.6706231454005935,0.25581395348837205,6,213.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600427.0
0.012195121951219513,0.03045685279187817,0.041772959183673464,0.012345679012345678,0.03640776699029126,0.004672897196261682,0.03561643835616438,0.3319148936170213,0.03802816901408451,0.03480641376613219,0.034782608695652174,0.32926829268292684,0.040226921093347086,0.08011869436201781,0.014687882496940023,1,201.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800214.0
0.03658536585365854,0.03426395939086294,0.5545280612244897,0.009259259259259259,0.27548543689320387,0.02336448598130841,0.30684931506849317,0.05531914893617021,0.3485915492957747,0.23034806413766132,0.14202898550724638,0.926829268292683,0.2692109334708613,0.34124629080118696,0.14810281517747856,5,196.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1120299.0
0.0,0.0697969543147208,0.08737244897959183,0.040123456790123455,0.04368932038834951,0.0,0.031506849315068496,0.5946808510638298,0.03028169014084507,0.0449745795854517,0.011594202898550725,0.35365853658536583,0.05054151624548737,0.08011869436201781,0.014687882496940023,1,190.0,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800214.0
0.0,0.0038071065989847713,0.16294642857142855,0.0,0.038834951456310676,0.08411214953271028,0.043835616438356165,0.04574468085106383,0.06056338028169014,0.03597966366836136,0.10144927536231885,0.36585365853658536,0.04589994842702424,0.1513353115727003,0.06364749082007343,3,201.0,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1664444.0
0.08536585365853659,0.0025380710659898475,0.26466836734693877,0.0030864197530864196,0.13592233009708737,0.02336448598130841,0.15205479452054796,0.013829787234042552,0.14788732394366197,0.10598357450136879,0.11594202898550725,0.7560975609756098,0.10933470861268696,0.2789317507418398,0.07099143206854344,2,201.0,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,360096.0
0.03658536585365854,0.016497461928934008,0.09661989795918366,0.012345679012345678,0.02669902912621359,0.009345794392523364,0.024657534246575342,0.25531914893617025,0.03028169014084507,0.025029331247555728,0.057971014492753624,0.32926829268292684,0.02888086642599278,0.09198813056379822,0.042839657282741736,2,198.0,97.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360096.0
0.0,0.0,0.0022321428571428566,0.0,0.0024271844660194173,0.0,0.0027397260273972603,0.21170212765957447,0.0021126760563380284,0.0015643332029722332,0.002898550724637681,0.04878048780487805,0.0015471892728210418,0.01483679525222552,0.0012239902080783353,7,196.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,760203.0
0.0,0.046954314720812185,0.06760204081632652,0.018518518518518517,0.032766990291262135,0.014018691588785045,0.028767123287671233,0.42872340425531913,0.03873239436619719,0.02463824794681267,0.02318840579710145,0.1951219512195122,0.04744713769984528,0.050445103857566766,0.037943696450428395,8,203.0,97.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4488635.0
0.0,0.0012690355329949238,0.010841836734693877,0.0,0.0048543689320388345,0.004672897196261682,0.005479452054794521,0.17659574468085104,0.006338028169014085,0.005475166210402815,0.002898550724637681,0.03658536585365854,0.005157297576070139,0.002967359050445104,0.004895960832313341,2,190.0,86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239217.0
0.012195121951219513,0.005076142131979695,0.18622448979591835,0.0030864197530864196,0.09101941747572814,0.09345794392523364,0.10136986301369863,0.028723404255319145,0.12253521126760564,0.06883066093077825,0.1855072463768116,0.6829268292682927,0.09179989685404849,0.2551928783382789,0.12117503059975519,1,206.0,101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,344197.0
0.17073170731707318,0.0,0.14477040816326528,0.0,0.06553398058252427,0.07009345794392523,0.07397260273972603,0.008510638297872342,0.07746478873239437,0.05123191239734063,0.10434782608695653,0.5609756097560976,0.05673027333677153,0.3115727002967359,0.0795593635250918,1,203.0,113.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,625812.0
0.3048780487804878,0.0,0.27614795918367346,0.0,0.18082524271844658,0.22429906542056072,0.20410958904109588,0.0021276595744680847,0.23732394366197185,0.13609698865858427,0.12753623188405797,0.2926829268292683,0.1738009283135637,0.2255192878338279,0.204406364749082,3,211.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8312346.0
0.32926829268292684,0.11928934010152283,0.3960459183673469,0.12962962962962962,0.29004854368932037,0.04205607476635514,0.26986301369863014,0.20212765957446807,0.2823943661971831,0.2573328118889323,0.10434782608695653,0.7195121951219512,0.2552862300154719,0.2878338278931751,0.1040391676866585,11,193.0,92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1877436.0
0.012195121951219513,0.0012690355329949238,0.03220663265306122,0.0,0.012135922330097085,0.02336448598130841,0.0136986301369863,0.06595744680851064,0.020422535211267606,0.010559249120062572,0.011594202898550725,0.1951219512195122,0.015471892728210418,0.02077151335311573,0.022031823745410035,1,211.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,344197.0
0.0,0.10913705583756345,0.1721938775510204,0.10185185185185185,0.06310679611650485,0.014018691588785045,0.026027397260273973,0.5776595744680851,0.05070422535211268,0.06804849432929214,0.06376811594202898,0.6707317073170732,0.08148530170190821,0.17804154302670624,0.05875152998776009,2,206.0,98.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,704038.0
0.024390243902439025,0.0038071065989847713,0.06154336734693877,0.006172839506172839,0.038834951456310676,0.009345794392523364,0.0410958904109589,0.05106382978723404,0.05422535211267606,0.02894016425498631,0.0463768115942029,0.3048780487804878,0.041258380608561115,0.08605341246290801,0.028151774785801713,3,211.0,114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,387221.0
0.0,0.0038071065989847713,0.006058673469387755,0.0030864197530864196,0.006067961165048543,0.004672897196261682,0.005479452054794521,0.3031914893617022,0.006338028169014085,0.006257332811888932,0.005797101449275362,0.10975609756097561,0.006188757091284167,0.008902077151335312,0.003671970624235006,3,206.0,106.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,627376.0
0.21951219512195122,0.17766497461928932,0.38456632653061223,0.12654320987654322,0.20752427184466019,0.11214953271028036,0.1780821917808219,0.3393617021276596,0.21056338028169017,0.17442315213140397,0.1246376811594203,0.8048780487804879,0.22640536358947913,0.24629080118694363,0.09302325581395349,2,196.0,83.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,502214.0
0.012195121951219513,0.0532994923857868,0.07302295918367346,0.033950617283950615,0.040048543689320384,0.0,0.030136986301369864,0.5372340425531914,0.02887323943661972,0.03832616347281971,0.03188405797101449,0.3170731707317073,0.042805569881382156,0.05637982195845698,0.01835985312117503,2,193.0,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,387221.0
0.06097560975609756,0.03045685279187817,0.3705357142857143,0.015432098765432098,0.1674757281553398,0.0794392523364486,0.1821917808219178,0.07340425531914894,0.23169014084507045,0.1349237387563551,0.35942028985507246,0.7439024390243902,0.18205260443527593,0.42729970326409494,0.23745410036719705,8,201.0,92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,397391.0
0.07317073170731708,0.013959390862944161,0.1058673469387755,0.012345679012345678,0.03762135922330097,0.018691588785046728,0.036986301369863014,0.17659574468085104,0.04154929577464789,0.030113414157215485,0.052173913043478265,0.2682926829268293,0.036101083032490974,0.10089020771513353,0.03549571603427172,5,201.0,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1564530.0
0.04878048780487805,0.0,0.4744897959183673,0.0,0.21237864077669902,0.17757009345794392,0.2397260273972603,0.0021276595744680847,0.22816901408450704,0.18146265154477903,0.4811594202898551,0.8902439024390244,0.16709644146467253,0.6053412462908012,0.2827417380660954,6,203.0,97.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1866484.0
0.08536585365853659,0.0,0.06696428571428571,0.0,0.02427184466019417,0.014018691588785045,0.0273972602739726,0.019148936170212762,0.036619718309859155,0.0215095815408682,0.05507246376811594,0.25609756097560976,0.02681794739556472,0.10089020771513353,0.041615667074663396,5,208.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625812.0
0.34146341463414637,0.0,0.31919642857142855,0.0,0.1953883495145631,0.23364485981308408,0.22054794520547946,0.0010638297872340426,0.2823943661971831,0.15213140398904967,0.2289855072463768,0.7195121951219512,0.2068076328004126,0.4332344213649852,0.13096695226438188,4,211.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4850042.0
0.0,0.017766497461928932,0.07397959183673468,0.015432098765432098,0.02427184466019417,0.02803738317757009,0.02054794520547945,0.4191489361702128,0.015492957746478872,0.02190066484161126,0.014492753623188406,0.5487804878048781,0.0185662712738525,0.10682492581602374,0.026927784577723376,8,206.0,102.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,387221.0
0.0,0.0964467005076142,0.17889030612244897,0.08024691358024691,0.09587378640776698,0.02803738317757009,0.0726027397260274,0.42340425531914894,0.08098591549295775,0.08212749315604223,0.1826086956521739,0.5609756097560976,0.09850438370293967,0.2997032640949555,0.0905752753977968,3,203.0,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,782265.0
0.024390243902439025,0.0,0.05612244897959183,0.0,0.021844660194174755,0.02336448598130841,0.024657534246575342,0.022340425531914895,0.030985915492957747,0.014861165428236215,0.026086956521739132,0.24390243902439024,0.02269210933470861,0.05341246290801187,0.026927784577723376,6,208.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1184349.0
0.0,0.011421319796954314,0.02519132653061224,0.009259259259259259,0.019417475728155338,0.0,0.01780821917808219,0.31170212765957445,0.016197183098591552,0.01368791552600704,0.002898550724637681,0.13414634146341464,0.016503352243424446,0.02373887240356083,0.007343941248470012,10,188.0,88.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,387221.0
0.07317073170731708,0.3083756345177665,0.3338647959183673,0.2993827160493827,0.1966019417475728,0.009345794392523364,0.08904109589041095,0.6382978723404255,0.11338028169014085,0.17364098552991786,0.052173913043478265,0.8048780487804879,0.20835482207323364,0.3738872403560831,0.09547123623011015,5,193.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1749144.0
0.29268292682926833,0.0,0.20854591836734693,0.0,0.06553398058252427,0.14953271028037382,0.07397260273972603,0.007446808510638298,0.08380281690140845,0.05944466171294486,0.16231884057971013,0.8414634146341463,0.061371841155234655,0.3531157270029674,0.13341493268053856,1,211.0,104.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,344197.0
0.0,0.0038071065989847713,0.007653061224489796,0.0,0.0,0.0,0.0,0.5308510638297872,0.0021126760563380284,0.0,0.002898550724637681,0.08536585365853659,0.0030943785456420837,0.01483679525222552,0.006119951040391676,1,198.0,81.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,344197.0
0.0975609756097561,0.23730964467005075,0.45663265306122447,0.22530864197530864,0.19781553398058252,0.07476635514018691,0.12328767123287672,0.526595744680851,0.13380281690140847,0.20531873289010558,0.06086956521739131,0.951219512195122,0.19443011861784426,0.21364985163204747,0.11872705018359853,6,190.0,88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,387221.0
0.0,0.0012690355329949238,0.03443877551020408,0.0030864197530864196,0.015776699029126214,0.04205607476635514,0.016438356164383564,0.058510638297872335,0.023239436619718314,0.012905748924520923,0.026086956521739132,0.17073170731707316,0.017534811758638476,0.06528189910979229,0.015911872705018357,3,216.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,977831.0
0.07317073170731708,0.0,0.16964285714285712,0.0,0.057038834951456306,0.07476635514018691,0.06438356164383562,0.007446808510638298,0.08309859154929577,0.05162299569808369,0.11884057971014493,0.5365853658536586,0.060856111397627644,0.2195845697329377,0.10281517747858016,4,211.0,106.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,899605.0
0.3536585365853659,0.0012690355329949238,0.23246173469387754,0.0,0.09587378640776698,0.205607476635514,0.10821917808219178,0.010638297872340427,0.12042253521126761,0.07352366053969495,0.2956521739130435,0.5,0.08870551830840641,0.2878338278931751,0.16156670746634025,4,211.0,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1627111.0
0.04878048780487805,0.0012690355329949238,0.2710459183673469,0.0,0.07524271844660194,0.0514018691588785,0.08493150684931507,0.013829787234042552,0.10070422535211268,0.08486507626124364,0.15072463768115943,0.7439024390243902,0.07426508509541001,0.2967359050445104,0.1248470012239902,5,203.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2659700.0
0.0,0.012690355329949237,0.031568877551020405,0.009259259259259259,0.01699029126213592,0.004672897196261682,0.015068493150684932,0.24255319148936166,0.02535211267605634,0.015252248728979274,0.020289855072463767,0.1951219512195122,0.02372356884992264,0.02967359050445104,0.008567931456548347,1,201.0,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,387221.0
0.0,0.03680203045685279,0.16358418367346939,0.021604938271604937,0.05461165048543689,0.06074766355140186,0.052054794520547946,0.23404255319148937,0.07394366197183098,0.05396949550254204,0.08695652173913043,0.4878048780487805,0.06910778751933988,0.18694362017804156,0.0905752753977968,7,201.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4997108.0
0.25609756097560976,0.04568527918781726,0.31058673469387754,0.027777777777777776,0.13592233009708737,0.10747663551401869,0.1410958904109589,0.1553191489361702,0.1507042253521127,0.11693390692217442,0.21739130434782608,0.8414634146341463,0.1289324394017535,0.32047477744807124,0.11750305997552019,4,203.0,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,387221.0
0.6341463414634146,0.008883248730964466,0.4815051020408163,0.006172839506172839,0.4320388349514563,0.2757009345794392,0.4849315068493151,0.010638297872340427,0.5098591549295775,0.3464998044583496,0.30434782608695654,0.6219512195121951,0.3769984528107272,0.5192878338278932,0.31334149326805383,4,224.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6258118.0
0.03658536585365854,0.17005076142131978,0.24139030612244897,0.18209876543209874,0.12257281553398057,0.0,0.057534246575342465,0.5999999999999999,0.07253521126760563,0.11693390692217442,0.011594202898550725,0.5731707317073171,0.12222795255286231,0.08902077151335312,0.04895960832313341,9,190.0,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,297417.0
0.012195121951219513,0.006345177664974619,0.26626275510204084,0.0,0.08252427184466019,0.14018691588785046,0.09315068493150686,0.03829787234042553,0.1091549295774648,0.0664841611263199,0.15072463768115943,0.7682926829268293,0.08251676121712223,0.3293768545994065,0.09179926560587515,2,211.0,111.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,813555.0
0.0,0.02284263959390863,0.04687499999999999,0.015432098765432098,0.01699029126213592,0.0,0.012328767123287671,0.5042553191489361,0.014084507042253521,0.014861165428236215,0.002898550724637681,0.2682926829268293,0.019597730789066528,0.04747774480712166,0.006119951040391676,3,188.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1226591.0
0.0975609756097561,0.0025380710659898475,0.18271683673469385,0.006172839506172839,0.058252427184466014,0.17757009345794392,0.06301369863013699,0.03297872340425532,0.06338028169014084,0.04575674618693782,0.16521739130434782,0.5487804878048781,0.04744713769984528,0.3887240356083086,0.08567931456548347,5,213.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3465433.0
0.0,0.0025380710659898475,0.4630102040816326,0.0,0.3058252427184466,0.29439252336448596,0.3452054794520548,0.005319148936170213,0.3647887323943662,0.23543214704732107,0.17391304347826086,0.9878048780487805,0.26817947395564723,0.6350148367952523,0.16523867809057527,7,206.0,102.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3598418.0
0.18292682926829268,0.011421319796954314,0.5121173469387755,0.006172839506172839,0.25970873786407767,0.08411214953271028,0.2904109589041096,0.022340425531914895,0.3119718309859155,0.22409073132577237,0.3710144927536232,0.8902439024390244,0.23310985043837032,0.456973293768546,0.23867809057527536,8,208.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387221.0
0.2682926829268293,0.0038071065989847713,0.11989795918367346,0.009259259259259259,0.05461165048543689,0.0514018691588785,0.057534246575342465,0.04042553191489361,0.06901408450704226,0.040281579976535004,0.06666666666666667,0.3048780487804878,0.05208870551830841,0.18694362017804156,0.0452876376988984,5,213.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387221.0
0.03658536585365854,0.0,0.1214923469387755,0.0030864197530864196,0.04126213592233009,0.03271028037383177,0.045205479452054796,0.013829787234042552,0.05070422535211268,0.030895580758701604,0.05507246376811594,0.47560975609756095,0.037132542547705004,0.19287833827893175,0.06976744186046512,5,216.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387221.0
0.5121951219512195,0.2982233502538071,0.5679209183673469,0.2623456790123457,0.30097087378640774,0.04205607476635514,0.2232876712328767,0.43936170212765957,0.23450704225352115,0.2741493938208838,0.08405797101449275,0.6707317073170732,0.2929345023207839,0.47477744807121663,0.13096695226438188,4,196.0,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2960090.0
